104,지역,코로나19 경기도 이천시 예방접종센터,,이천시종합운동장 배드민턴장,17321,경기도 이천시 부발읍 중부대로 1696,031-645-3401
105,지역,코로나19 경기도 여주시 예방접종센터,,여주시 실내체육관,12625,경기도 여주시 영릉로 123,031-887-3277
106,지역,코로나19 경기도 파주시 예방접종센터,,시민회관 대공연장,10932,경기도 파주시 시민회관길 33,031-940-5597
107,지역,코로나19 경기도 부천시 예방접종센터,,부천체육관,14509,경기도 부천시 석천로 293,032-625-4493
108,지역,코로나19 경기도 양평군 예방접종센터,,물맑은실내체육관,12546,경기도 양평군 양평읍 마유산로 11,031-770-3944
109,지역,코로나19 경기도 하남시 예방접종센터,,하남종합운동장 제2체육관,12912,경기도 하남시 아리수로 600,031-790-5923
110,지역,코로나19 경기도 의왕시 예방접종센터,,의왕시청소년수련관 다목적체육관,16077,경기도 의왕시 문화공원로 33,031-345-2071
111,지역,코로나19 경기도 김포시 예방접종센터,,김포시민회관 실내체육관,10110,경기도 김포시 사우중로26,031-5186-8300
112,지역,코로나19 경기도 광주시 예방접종센터,,시민체육관,12794,경기도 광주시 오포읍 청석로 85,031-760-8755
113,지역,코로나19 경기도 안양시 만안구 예방접종센터,,안양아트센터,14093,경기도 안양시 만안구 문예로36번길 16,031-8045-3110
114,지역,코로나19 경기도 군포시 예방접종센터,,시민체육광장,15862,경기도 군포시 산본로 267,031-389-4940
115,지역,코로나19 경기도 포천시 예방접종센터,,포천종합운동장,11154,경기도 포천시 군내면 호국로 1518,031-538-3611
116,지역,코로나19 경기도 구리시 예방접종센터,,인창도서관대강당,11922,경기도 구리시 건원대로34번길 90,031-550-8666
117,지역,코로나19 경기도 고양시 덕양구 예방접종센터,,고양어울림누리 체육관,10471,경기도 고양시 덕양구 어울림로 33,031-8075-4825
118,지역,코로나19 강원도 동해시 예방접종센터,,동해체육관,25750,강원도 동해시 덕골길 10,033-539-8346
119,지역,코로나19 강원도 태백시 예방접종센터,,문화예술회관,26009,강원도 태백시 고원로 203,033-550-3121
120,지역,코로나19 강원도 속초시 예방접종센터,,속초시생활체육관,24855,강원도 속초시 동해대로 4229,033-639-2131
121,지역,코로나19 강원도 영월군 예방접종센터,,스포츠파크 실내체육관,26237,강원도 영월군 영월읍 제방안길 100,033-370-2517
122,지역,코로나19 강원도 평창군 예방접종센터,,평창읍 생활체육관,25377,강원 평창군 평창읍 산책길 38,033-330-4835
123,지역,코로나19 강원도 정선군 예방접종센터,,정선종합경기장 실내체육관,26125,강원도 정선군 정선읍 애산로 60,033-560-4024
124,지역,코로나19 강원도 인제군 예방접종센터,,인제체육관,24624,강원도 인제군 인제읍 비봉로44번길 113,033-460-2513
125,지역,코로나19 충청북도 고성군 예방접종센터,,고성생활체육관,24728,강원도 고성군 간성읍 수성로 87,033-680-3957
126,지역,코로나19 충청북도 청주시 서원구 예방접종센터,,청주체육관,28559,충청북도 청주시 서원구 사직대로 229,043-201-3253
127,지역,코로나19 충청북도 제천시 예방접종센터,,제천체육관,27182,충청북도 제천시 숭의로 85(화산동),043-641-3902
128,지역,코로나19 충청북도 옥천군 예방접종센터,,옥천체육센터,29039,충청북도 옥천군 옥천읍 관성로 53,043-730-2192
129,지역,코로나19 충청남도 공주시 예방접종센터,,백제체육관,32535,충청남도 공주시 고마나루길 51-14,041-840-8791
130,지역,코로나19 충청남도 보령시 예방접종센터,,보령종합체육관,33494,충청남도 보령시 보령남로 339,041-930-5901
131,지역,코로나19 충청남도 부여군 예방접종센터,,부여국민체육센터,33117,충청남도 부여군 규암면 호수로 82,041-830-8682
132,지역,코로나19 충청남도 서천군 예방접종센터,,서천국민체육센터,33651,충청남도 서천군 마서면 마서로 400,041-950-4046
133,지역,코로나19 충청남도 예산군 예방접종센터,,윤봉길체육관,32438,충청남도 예산군 예산읍 예산로 352,041-339-6082
134,지역,코로나19 충청남도 태안군 예방접종센터,,태안군민체육관,32140,충청남도 태안군 태안읍 백화로 200,041-671-5349
135,지역,코로나19 전라북도 익산시 예방접종센터,,익산실내체육관,54582,전라북도 익산시 무왕로 1397,063-859-7481
136,지역,코로나19 충청남도 당진시 예방접종센터,,송악문화스포츠센터,31732,충청남도 당진시 송악읍 틀모시로 830,041-360-6120
137,지역,코로나19 전라북도 진안군 예방접종센터,,전통문화전수관,55432,전라북도 진안군 진안읍 우화2길 35번지,063-430-8503
138,지역,코로나19 전라북도 고창군 예방접종센터,,청소년수련관체육관,56450,전라북도 고창군 고창읍 운동장길 36,063-560-8564
139,지역,코로나19 전라남도 나주시 예방접종센터,,나주종합스포츠파크(다목적체육관),58253,전라남도 나주시 영산강변로 99(송월동),061-339-2157
140,지역,코로나19 전라남도 담양군 예방접종센터,,담양문화회관,57344,전라남도 담양군 담양읍 지침6길 29,061-380-3961
141,지역,코로나19 전라남도 곡성군 예방접종센터,,곡성문화체육관,57535,전라남도 곡성군 곡성읍 곡성로 855,061-380-8981
142,지역,코로나19 전라남도 고흥군 예방접종센터,,팔영체육관,59536,전라남도 고흥군 고흥읍 고흥로 1892-67,061-830-6626
143,지역,코로나19 전라남도 보성군 예방접종센터,,다향체육관,59451,전라남도 보성군 보성읍 용문길 18,061-850-5683
144,지역,코로나19 전라남도 장흥군 예방접종센터,,장흥군 실내체육관,59333,전라남도 장흥군 장흥읍 읍성로 5-28,061-860-6476
145,지역,코로나19 전라남도 화순군 예방접종센터,,이용대체육관,58149,전라남도 화순군 화순읍 학포로 2698,061-379-5992
146,지역,코로나19 전라남도 강진군 예방접종센터,,제2실내체육관,59223,전라남도 강진군 강진읍 종합운동장길 60,061-430-3595
147,지역,코로나19 전라남도 영암군 예방접종센터,,영암실내체육관,58418,전라남도 영암군 영암읍 영암로 1527,061-470-6578
148,지역,코로나19 전라남도 무안군 예방접종센터,,무안종합스포츠파크 실내체육관,58517,전라남도 무안군 현경면 공항로 345,061-450-5110
149,지역,코로나19 전라남도 함평군 예방접종센터,,문화체육센터,57145,전라남도 함평군 대동면 함장로 1377,061-320-2419
150,지역,코로나19 전라남도 장성군 예방접종센터,,군민회관,57220,전라남도 장성군 장성읍 청운7길 10,061-390-8332
151,지역,코로나19 전라남도 완도군 예방접종센터,,농어민문화체육센터,59109,전라남도 완도군 완도읍 개포로 111,061-550-6761
152,지역,코로나19 전라남도 진도군 예방접종센터,,진도군 실내체육관,58927,전라남도 진도군 진도읍 공설운동장길 57,061-540-6043
153,지역,코로나19 전라남도 신안군 예방접종센터,,신안군민체육관,58821,전라남도 신안군 압해읍 복룡로 120,061-240-8816
154,지역,코로나19 경상북도 경주시 예방접종센터,,경주실내체육관,38089,경상북도 경주시 황성공원로 29,054-760-2721
155,지역,코로나19 경상북도 문경시 예방접종센터,,온누리스포츠센터,36975,경상북도 문경시 점고길21,054-550-8278
156,지역,코로나19 경상북도 경산시 예방접종센터,,경산실내체육관,38637,경상북도 경산시 남매로 100,053-810-6317
157,지역,코로나19 경상북도 의성군 예방접종센터,,의성실내체육관,37331,경상북도 의성군 의성읍 충효로 88,054-830-6678
158,지역,코로나19 경상북도 청송군 예방접종센터,,청송군보건의료원,37433,경상북도 청송군 청송읍 의료원길 19,054-870-7220
159,지역,코로나19 경상북도 봉화군 예방접종센터,,봉화군민회관,36238,경상북도 봉화군 봉화읍 내성로 4길 6-44 ,054-679-6741
160,지역,코로나19 경상남도 창원시 예방접종센터,,창원축구센터 체육관,51460,경상남도 창원시 성산구 비음로 97,055-225-5713
161,지역,코로나19 경상남도 사천시 예방접종센터,,민방위교육장,52539,경상남도 사천시 용현면 시청로77,055-831-3624
162,지역,코로나19 경상남도 김해시 예방접종센터,,문화체육관,50918,경상남도 김해시 가야의길 98-19,055-350-0487
163,지역,코로나19 경상남도 밀양시 예방접종센터,,밀양문화체육회관,50436,경상남도 밀양시 삼문송림길 25,055-359-6101
164,지역,코로나19 경상남도 거제시 예방접종센터,,거제시체육관,53257,경상남도 거제시 계룡로11길 35,055-639-6155
165,지역,코로나19 경상남도 양산시 예방접종센터,,양산시 종합운동장 실내체육관,50619,경상남도 양산시 양산대로 849,055-392-8721
166,지역,코로나19 경상남도 의령군 예방접종센터,,국민체육센터,52151,경상남도 의령군 의령읍 의병로8길 44,055-570-2872
167,지역,코로나19 경상남도 함안군 예방접종센터,,함안체육관,52036,경상남도 함안군 가야읍 함안대로 619-4,055-580-3335
168,지역,코로나19 경상남도 창녕군 예방접종센터,,창녕문화예술회관,50317,경상남도 창녕군 창녕읍 우포2로 1189-25,055-530-6277
169,지역,코로나19 경상남도 고성군 예방접종센터,,고성군 실내체육관,52931,경상남도 고성군 고성읍 송학고분로 179,055-670-4080
170,지역,코로나19 경상남도 남해군 예방접종센터,,남해문화센터,52413,경상남도 남해군 남해읍 선소로12,055-860-8776
171,지역,코로나19 경상남도 하동군 예방접종센터,,하동군보건소,52333,경상남도 하동군 군청로31,055-880-6912
172,지역,코로나19 경상남도 산청군 예방접종센터,,산청군 실내체육관,52215,경남 산청군 금서면 친환경로2631번길 39,055-970-7548
173,지역,코로나19 경상남도 함양군 예방접종센터,,한들생태주차창,676-805,경상남도 함양군 함양읍 용평리 637-1,055-960-8051
174,지역,코로나19 경상남도 거창군 예방접종센터,,거창군 스포츠파크 실내체육관,50126,경상남도 거창군 거창읍 양평리 1160,055-940-8333
175,지역,코로나19 경상남도 합천군 예방접종센터,,합천체육관,50229,경상남도 합천군 합천읍 장수로 1,055-930-3693
176,지역,코로나19 부산광역시 영도구 예방접종센터,,부산국제크루즈터미널,49111,부산광역시 영도구 해양로301번길 17(동삼동),051-419-6262
177,지역,코로나19 부산광역시 사하구 예방접종센터,,부산교통공사 신평체육관,49431,부산광역시 사하구 하신번영로 175,051-220-0131
178,지역,코로나19 부산광역시 기장군 예방접종센터,,기장체육관 보조경기장,46077,부산광역시 기장군 기장대로 650,051-709-8636
179,지역,코로나19 대구광역시 수성구 예방접종센터,,대구육상진흥센터,42250,대구광역시 수성구 미술관로 88 (삼덕동),053-666-3117
180,지역,코로나19 대구광역시 달성군 예방접종센터,,농협달성유통센터,42945,대구광역시 달성군 화원읍 성천로 9,053-668-3133
181,지역,코로나19 인천광역시 계양구 예방접종센터,,계양아시아드양궁장,21072,인천광역시 계양구 봉오대로 855,032-430-7972
182,지역,코로나19 경기도 남양주시 예방접종센터,,진접체육문화센터,12009,경기도 남양주시 진접읍 금강로 1509-24,031-579-6763
183,지역,코로나19 경기도 수원시 권선구 예방접종센터,,정현 중보들 테니스 센터,16648,경기도 수원시 권선구 오목천로 270,031-228-3701
184,지역,코로나19 경기도 연천군 예방접종센터,,연천군보건의료원 대회의실,11027,경기도 연천군 전곡읍 은대성로95,031-839-4067
185,지역,코로나19 강원도 양양군 예방접종센터,,일출예식장,25024,강원도 양양군 양양읍 양양로 114-5,033-670-2221
186,지역,코로나19 충청북도 영동군 예방접종센터,,영동군보건소,29150,충청북도 영동군 반곡동길 7,043-740-5590 
187,지역,코로나19 충청북도 단양군 예방접종센터,,다목적체육관,27010,충청북도 단양군 단양읍 별곡3로19,043-420-2872 
188,지역,코로나19 충청남도 계룡시 예방접종센터,,계룡시민체육관,32829,충청남도 계룡시 엄사면 문화1로51,042-840-3523
189,지역,코로나19 충청남도 금산군 예방접종센터,,금산종합체육관,32745,충청남도 금산군 금산읍 사직로 20,041-750-4332
190,지역,코로나19 충청남도 청양군 예방접종센터,,청양다목적체육관,33340,충청남도 청양군 청양읍 충절로 1199,041-940-4807
191,지역,코로나19 충청남도 홍성군 예방접종센터,,홍주문화체육센터,32216,충청남도 홍성군 홍성읍 홍덕서로 78,041-630-9042
192,지역,코로나19 전라북도 김제시 예방접종센터,,김제시체육관,54368,전라북도 김제시 도작로 224-98,063-540-1320
193,지역,코로나19 전라북도 완주군 예방접종센터,,문화체육센터,55333,전라북도 완주군 삼례읍 삼봉로 215,063-290-3021
194,지역,코로나19 전라북도 장수군 예방접종센터,,한누리전당 산디관,55638,전라북도 장수군 장수읍 한누리로 393,063-350-2660
195,지역,코로나19 전라북도 임실군 예방접종센터,,군민회관,55927,전라북도 임실군 임실읍 호국로 1703,063-640-3174
196,지역,코로나19 전라북도 순창군 예방접종센터,,장애인체육관,56033,전라북도 순창군 장류로 407-11,063-650-5211
197,지역,코로나19 전라북도 부안군 예방접종센터,,예술회관,56311,전라북도 부안군 부안읍 예술회관길 11,063-580-3046
198,지역,코로나19 경상북도 김천시 예방접종센터,,국민체육센터,39524,경상북도 김천시 운동장길 1,054-421-2715
199,지역,코로나19 경상북도 영주시 예방접종센터,,영주국민체육센터,36140,경상북도 영주시 가흥로109,054-639-5776
200,지역,코로나19 경상북도 상주시 예방접종센터,,상주시 실내체육관 구관,37159,경상북도 상주시 북상주로 24-7,054-537-6582
201,지역,코로나19 경상북도 영덕군 예방접종센터,,영덕국민체육센터,36427,경상북도 영덕군 영덕읍 강변길 290,054-730-6853
202,지역,코로나19 경상북도 예천군 예방접종센터,,국민체육센터,36826,경상북도 예천군 예천읍 충효로 111 ,054-650-8051
203,지역,코로나19 경상남도 창원시 진해구 예방접종센터,,진해종합사회복지관,51629,경상남도 창원시 진해구 진해대로 1101,055-225-6492
204,지역,코로나19 제주특별자치도 서귀포시 예방접종센터,,서귀포의료원((舊)건강증진센터),63585,제주특별자치도 서귀포시 장수로 47,064-760-6085
205,지역,코로나19 서울특별시 강남구 예방접종센터,,강남관광정보센터,06001,서울특별시 강남구 압구정로 161,02-3423-5162
206,지역,코로나19 부산광역시 서구 예방접종센터,,서구가족센터,49252,부산광역시 서구 구덕로 127,051-290-5322
207,지역,코로나19 부산광역시 해운대구 예방접종센터,,해운대구 문화복합센터,48049,부산광역시 해운대구 센텀중앙로 170,051-749-1657
208,지역,코로나19 부산광역시 사상구 예방접종센터,,보훈병원 체육관,46996,부산광역시 사상구 백양대로 420(주례동),070-8826-0939
209,지역,코로나19 부산광역시 중구 예방접종센터,,가톨릭센터,48968,부산광역시 중구 중구로 71,051-600-4102
210,지역,코로나19 부산광역시 동구 예방접종센터,,부산진역 공터,601-030,부산광역시 동구 수정동 79-711,051-440-6460
211,지역,코로나19 부산광역시 동래구 예방접종센터,,사직실내체육관,47874,부산광역시 동래구 사직로 55-32,051-550-4981
